Tarih,PM10,PM10Debi,SO2,NO2,NOX,NO,O3,HavaSicakligi,RuzgarHizi,BagilNem,HavaBasinc,HKI
12/12/2019,72.18767820667325,10.82877068650144,18.521940634259305,54.78515532660654,194.38790943455447,91.74298370496936,10.057832369791637,45.933686691863976,0.94895571649449,87.2401486666666,997.9171006439328,2.0
12/11/2019,50.45767283680541,10.847729730188318,14.554202262808676,45.0151075901241,114.36541114297634,42.608048702228324,15.495509925895488,28.38078481060636,1.1733486421113268,79.5843832083333,1003.5260505681856,1.0
12/10/2019,44.7743764370255,10.829957760194242,13.025688539814787,43.513858413410226,116.6089914023137,49.677012556535594,27.96835140625,28.672778678030337,1.2857292611989546,68.47929599999999,1005.021445286552,1.0
12/9/2019,53.61571796597249,10.829403842315989,13.079946547516766,45.132454218803,126.7159209190139,55.41113972961592,19.825709087862283,33.86671725410229,1.1091837418148829,83.62489351811561,1008.8672558394728,1.0
12/8/2019,44.172702437370674,10.84292475115627,13.501242359259331,40.70392058049495,115.247426959447,49.48465528864408,20.03110221354166,30.83458957164,1.3641506593017128,79.00696845833338,1009.6550934667354,1.0
12/7/2019,54.84002436458343,10.850042303030213,16.209975960165,45.59733777168783,140.1855290617331,62.99198146611745,19.12195523437508,35.784354569933036,1.2157096876613973,74.7175885,1012.196350075764,2.0
12/6/2019,40.21447282291667,10.846892809469695,21.548026778254666,41.22667150644408,111.58584616432793,48.06337829824571,21.46471672615125,31.850389552233143,1.1701266823032974,76.9960830416666,1020.3501131339636,1.0
12/5/2019,18.73605663328453,10.834942535646,7.5357368813882015,24.835267136268076,65.86893697335732,29.260565434154262,42.136656338541634,21.040947953283233,1.92831746401514,84.94818315277811,1023.1418032323093,1.0
12/4/2019,16.740996671153614,10.82568232121815,6.9688191746318795,20.752395294505106,42.077810766604244,21.708853484665784,47.01371271557976,17.650952910298802,2.484505230292044,91.8396977276573,1017.8537427431937,1.0
12/3/2019,38.585637485960156,10.807459172447333,13.255463070767155,32.13123475516049,82.36119041810645,39.87053016239365,23.94611731453788,32.667420662878826,1.525985941913708,81.16109910745631,1013.6103360725816,1.0
12/2/2019,30.358442322916666,10.807423798863514,9.166735311709168,30.021041849182378,69.01813513912043,32.77163494269412,33.649586455163,26.882867140151202,1.3497004815909026,78.7021391491229,1018.3518402771181,1.0
12/1/2019,20.82780633333325,10.811548178030245,6.545628363977034,17.615869910069637,42.28437191810572,22.627648685470568,43.0832333718295,20.612249780302697,2.2541731791666613,90.14597981578899,1013.5695356937937,1.0
11/30/2019,35.623403718750076,10.80587757121212,8.789952453703696,33.205455281801946,89.86091378192721,36.97053306235296,30.93796200452909,35.101177189394186,1.5788023399104718,77.47975406578941,1006.1437317165179,1.0
11/29/2019,25.806987961151307,10.821418262052374,7.599867293391989,30.47663198849823,71.34088010148041,29.846645249132,38.36003700914024,36.58113267861446,2.3058430623158426,75.18358570256922,1002.5070265856727,1.0
11/28/2019,36.897303476851796,10.825403300757547,8.796736297618999,33.13473337670011,79.56917239101314,30.242498932552852,19.21892159782609,30.260084251976448,1.254882220348671,83.62545886594201,1007.7378875329456,1.0
11/27/2019,26.992508199389807,10.83597349431818,5.5029104564883555,27.182763460956878,63.11389899049815,26.3957692549889,26.564899633152212,30.328243175230273,1.3874954333333236,94.37236874818859,1004.8822634069963,1.0
11/26/2019,35.569877222222225,10.846016699621213,7.929989484656012,39.92826987178098,77.61064810884629,26.89707723945105,28.2587928842845,29.31609587121227,1.2880393229248972,79.61555916666651,999.6145078030517,1.0
11/25/2019,58.6750441991793,10.850404816666545,14.581487910100934,45.43703335700211,105.61215429792459,46.00284895183454,19.83440471893529,37.82280501893909,1.212040639393943,81.39070659090909,1004.3699626283228,2.0
11/24/2019,40.901708381944474,10.834005619318061,10.608065211191587,33.295936755643844,67.67720055056071,26.523390201923107,28.4567509619565,31.10232354743082,1.0985479277448364,84.4469342608696,1010.6939616847827,1.0
11/23/2019,43.68175289085156,10.833874371590817,7.9467968125000095,36.19667532195197,76.51373612971383,29.89400319746382,26.656145447463757,32.41664306060627,1.4296868473814166,79.22846619202909,1010.6732772793273,1.0
11/22/2019,39.39800941319447,10.855430690083,6.545678154629632,24.604576761848048,57.299587015533135,23.43389021817164,35.80290261073375,28.786876259881183,1.858232137966616,80.4241146171498,1009.4378123237873,1.0
11/21/2019,55.66647809374998,10.864506832954516,15.277119492072694,41.73183576542635,85.55754205980669,34.840381159615376,25.787674630482464,28.38262762220009,1.2538259368542342,71.9239884094202,1009.8602666040792,2.0
11/20/2019,58.66690897023772,10.858043842262033,14.853442179440467,45.290717976532974,95.13232862727207,38.508916042308,23.517466994183863,28.764437708333183,1.19506760075758,74.4067014583333,1013.60732647727,2.0
11/19/2019,63.24355049092348,10.867029421212182,20.160463112592662,54.30514405099093,115.5324241252471,47.512972482509134,22.859787984446374,36.230707371705904,1.0552800017347417,75.4156900054347,1016.6129183250999,2.0
11/18/2019,61.96960352893512,10.88150912159094,14.320091981111114,53.780044026186026,129.85407997647886,53.63120754661232,18.05796868575975,35.927856902009275,1.0477553747278292,79.73509083876819,1013.281557605412,2.0
11/17/2019,52.76659495405597,10.849470942243082,12.592964246449347,37.042382142972066,58.48860953198565,23.097877692307744,33.049726263634504,26.034985049406814,1.3703360374311353,83.63075490760899,1012.6950249357608,1.0
11/16/2019,45.08319796296307,10.830617278282846,12.12790274629629,35.55888976632971,64.637609619028,27.370226958581625,35.304426345835616,30.03695235192873,1.4754160069196791,83.40311601515148,1015.4357971625303,1.0
11/15/2019,42.573429977053046,10.883512307197122,13.111808789734347,40.599000258417,80.41936280546328,33.66660461217956,27.229563416166247,31.96953625000009,1.2894681358452902,80.96671145833331,1010.8686202651402,1.0
11/14/2019,66.51139976736114,10.883524317803,15.341388904227044,55.123639878623344,153.04749931728722,61.232114784796046,19.184939597325574,40.44811156680408,1.3909319464513528,75.88840981818187,1003.0912877548143,2.0
11/13/2019,74.06799553124998,10.866573424116185,17.92156440501932,62.0298545679969,164.10482993267186,64.27194711826868,17.1506854231307,41.88399994180927,1.15518437700691,67.2023094251209,1005.9891476707389,2.0
11/12/2019,61.80087230208363,10.859029097727245,15.469573944142553,54.738483089823646,115.76071735156876,37.88508104147157,27.348435664175877,34.378579166667,1.1033800392985929,75.9277447500001,1010.5703798622554,2.0
11/11/2019,59.93664470486106,10.86005313977276,12.376673004166634,52.12864329895515,136.2428959757963,53.029354314743394,19.059849563632287,35.613943901515455,1.0328613664066282,76.3222712916667,1011.0076355681816,2.0
11/10/2019,54.712397767360976,10.825989412878725,14.34304865370374,46.42291819770038,104.73126598465116,34.798328365705274,30.61873454596913,34.330011060606,1.1681078886563008,69.11279095833339,1007.4124159469783,2.0
11/9/2019,54.51485726736123,10.854850879545396,15.451299161936355,49.19810679063569,110.10678997701292,37.15425375515585,30.53995806929337,34.50179568181836,1.1796996998058364,66.66588054166671,1009.7687967045546,2.0
11/8/2019,58.174376815972224,10.862109909848426,15.261435693981365,45.71071258269248,128.09369111132358,51.6638745637825,28.056959267004377,38.96635560606045,1.1893522981259927,66.36823541666669,1006.2482172176365,2.0
11/7/2019,59.01516069444447,10.869207997727273,15.132984441901446,45.15445095083027,129.07988846174499,52.185412920866746,24.004433359210328,42.09351631379619,1.115019632517752,74.12696148684209,1005.4373693349036,2.0
11/6/2019,47.95824226736122,10.835032970075787,13.303738175727489,45.72068662028222,127.09467086846978,51.262184119760406,25.06772737574125,37.62461204545427,1.2097338199639447,73.9466343750002,1005.6592984848517,1.0
11/5/2019,32.048155406249954,10.827448689393972,8.679582879629589,41.441955816873154,97.10059547730476,34.64270837253342,38.610978453125,29.323055151515174,1.54030650136694,66.184230125,1005.8776823863672,1.0
11/4/2019,39.24643696217106,10.819177287170708,12.745397965833288,44.51003375629124,122.83293659171413,48.072334825050966,30.466792703125037,34.273212563795816,1.2940555765506927,65.51431540570181,1007.0735477073399,1.0
11/3/2019,30.307611468749982,10.821240115151609,13.902012214633588,35.61923704737991,79.99750898174423,32.49211015540699,29.291048621562123,26.852761781949905,1.0039636140128092,75.7385004347826,1010.0720476419327,1.0
11/2/2019,19.35884752083339,10.861378897564908,5.5379971951511004,27.296312589817877,49.22928295889114,18.201701841304427,38.438343369202116,19.340349815989274,1.333365280043855,77.48885695394729,1014.325673195779,1.0
11/1/2019,14.816057684027832,10.880487425059789,4.02605481203703,20.210529996810234,33.731441324613556,12.192618947739591,43.4084656875,18.15416954924264,2.244176328409104,93.55407191666616,1010.9581185227246,1.0
10/31/2019,33.502963697916734,10.858778578409,5.670800037962923,32.702625649528564,55.222331729255856,19.078000934581173,31.508303589015128,22.829069975895184,1.2407520749311365,89.24223251515181,1010.9523384469666,1.0
10/30/2019,35.613581687499966,10.858144406455894,9.090714887500036,32.29155363178649,61.124995583134464,24.219295097435843,34.73011652793575,27.57281090909082,1.0687310330578483,87.0131838750001,1011.8156818066471,1.0
10/29/2019,29.47052084631639,10.858183876893909,6.2952565157407445,25.22900145093623,43.458401429047136,16.82237634320034,38.455875921648634,24.94785817148737,1.1854918030302972,87.1317254583333,1008.4602832196947,1.0
10/28/2019,31.707010274305663,10.86078267689394,7.091114139814745,29.865104806201487,54.632094075191546,21.55556161581032,35.60017880208337,25.259953143939644,1.2826117389752747,85.8153442083337,1007.5228684354379,1.0
10/27/2019,23.77054213647348,10.880375975263352,3.874797503703714,18.193179785270342,30.273439873825353,15.57750948526407,47.386096891571995,20.609701795125268,1.4125414784584962,79.75510591666661,1012.8145702250164,1.0
10/26/2019,29.463553924558138,10.858249071753306,2.9583426615740844,22.063230780629922,39.452073885451604,19.238298425266475,51.706081895154,23.56135083874464,1.6217610333874466,82.64088317857087,1014.620966005506,1.0
10/25/2019,35.43474548764822,10.856078833669805,5.067316675462923,28.79888048461546,45.37839032237106,17.544430950641047,48.04589291417575,23.982325227272725,1.5511694041666635,82.1527142916663,1011.4205855303062,1.0
10/24/2019,30.364575122735552,10.843771232575726,4.621553397202112,26.37222617671411,36.1700673226032,14.041434537820551,53.988820817708365,23.23487916666664,1.6521713657114596,79.46581579166661,1012.3928533333392,1.0
10/23/2019,24.90345318644313,10.845476821969726,3.884122249999964,17.726401812412387,22.99087870840931,10.59473164459707,67.57856369791675,20.64254148715418,1.893441590892615,79.94869454166691,1014.8085538175244,1.0
10/22/2019,24.766243225694307,10.849829731818119,3.5413067569444965,20.677220659559612,27.563407944119266,11.504429224313188,58.136331348958386,21.761324242424088,1.7156998556818157,84.9406752499997,1015.0782696212093,1.0
10/21/2019,38.83737718181815,10.842671018870456,5.581449310185156,24.393296698142592,39.076329924968384,16.53744988740846,51.04738592436575,26.03805211038955,1.6086018497294363,85.4420727261907,1015.5482062130701,1.0
10/20/2019,44.49959573611115,10.842033029924245,8.733197098148112,25.76350199191753,33.87315319816075,12.405838372644926,53.45471224954701,21.882981401515174,1.2858612708333306,86.337926875,1014.5080557575636,1.0
10/19/2019,49.03991252777772,10.845169726515094,11.794649238425924,31.085921764911173,44.67894945530536,16.195897237179505,44.78800934895849,23.55501079545455,1.279492888899862,86.25542608333299,1012.0948154545337,1.0
10/18/2019,52.87805219821856,10.864666205286502,10.6597165055556,36.07688647664,52.62033802793672,17.966210699915653,37.302328879659996,25.037405406698635,1.0041229082627516,87.34013283333309,1011.2853282575663,1.0
10/17/2019,46.988539288798314,10.852217409090882,7.321532888888855,35.79787733011069,43.254456009172145,15.149406379502366,44.96821504166663,25.656619022038544,1.1314426901515118,85.80970687500042,1010.4456335029556,1.0
10/16/2019,52.47624278819456,10.838588649621244,7.9106413884258995,35.764099087025954,42.088614637123904,14.552336512500062,46.91066517187512,25.566091174242363,1.1789887713768143,85.65425816666661,1009.9735764822044,1.0
10/15/2019,43.89372747569447,10.822335559848542,9.992427874536967,33.8090339531909,42.93666661435021,13.684550591171304,48.5413050677085,22.76932655303027,1.2055468192028902,86.531309708333,1012.0620757196974,1.0
10/14/2019,36.86387634465589,10.834976432196939,9.971209372222221,34.52345090420426,52.2454234839596,18.92339288945617,42.284791256875884,26.565140113636275,1.31049354983531,87.31693437499969,1014.9312396590936,1.0
10/13/2019,30.1857665335145,10.844768411363605,10.597439284259256,24.524499684796535,39.0440883864442,16.746218366313233,46.160582221117494,23.46164753443537,1.4139306614669538,85.1798871704547,1016.6446716769934,1.0
10/12/2019,20.589027673611227,10.878776161742428,4.2322045925925895,18.4040752575668,26.187222914895944,12.712902090840736,61.36826846022726,20.908069621212178,2.0544695469696967,80.69511375000042,1018.6498911478883,1.0
